BPUIC;y_Koord_Ost;x_Koord_Nord
8581370;2657494;1175122
8576239;2673024;1258005
8583368;2595602;1119721
8530142;2612650;1118700
8573036;2659880;1215676
8589091;2661675;1136300
8577347;2662550;1235600
8582782;2649411;1223604
8502092;2650780;1227665
8578957;2705518;1114740
8580963;2639168;1129470
8576515;2647887;1164562
8531138;2651076;1140471
8589796;2665611;1211325
8582122;2665847;1199524
8579480;2603900;1125200
8571175;2646844;1126569
8557047;2586826;1147897
8594104;2596816;1227454
8576983;2601504;1203079
8570959;2612776;1121828
8531356;2604626;1132444
8573287;2726698;1269733
8504572;2575312;1201503
8575150;2726791;1114566
8509627;2761869;1220287
8501209;2535905;1152888
8590812;2685574;1237803
8518452;2535855;1153165
8589011;2604794;1202998
8571221;2585494;1217465
8531197;2586830;1147844
8570964;2570061;1102957
8576521;2644837;1164328
8581309;2582928;1102040
8587108;2577075;1192232
8571345;2595948;1201169
8589960;2609216;1228142
8574674;2752946;1188712
8574900;2752948;1175386
8578415;2752951;1244517
8530293;2584903;1144691
8591563;2705783;1114617
8587867;2716278;1087241
8575274;2716281;1095283
8509211;2761933;1170827
8587467;2722335;1122984
8506986;2722330;1278036
8578863;2714699;1146594
8519014;2762035;1170797
8574092;2761981;1259181
8506662;2726881;1265798
8573379;2726894;1279860
8582832;2761989;1176974
8580988;2705944;1114470
8531340;2763638;1180358
8574631;2763654;1165937
8574180;2728030;1243838
8573127;2705959;1192386
8573975;2728317;1251974
8509750;2728406;1179733
8591906;2728395;1235674
8573411;2733092;1277822
8501128;2536498;1152889
8557006;2609540;1120777
8506687;2733114;1258855
8579010;2720400;1101400
8506740;2720402;1259841
8579189;2686894;1235997
8574556;2755199;1203927
8574448;2755212;1256673
8574281;2755252;1260113
8573230;2686950;1259075
8515649;2721247;1077303
8591060;2681434;1248823
8575325;2714910;1101520
8575324;2714912;1101503
8574436;2714950;1229600
8592564;2691422;1285789
8579696;2755687;1220315
8580104;2715269;1087703
8505274;2715542;1147976
8581758;2715694;1280420
8575764;2715698;1103313
8519702;2653594;1237082
8580371;2653483;1178604
8572482;2653501;1260834
8502552;2653525;1226350
8581473;2653605;1176224
8578701;2653629;1247818
8582817;2654149;1115480
8508364;2654275;1181794
8578719;2654345;1241411
8590242;2654603;1248862
8531353;2606256;1133573
8507721;2609349;1164537
8571643;2609448;1165720
8582547;2654614;1230700
8581366;2655573;1176138
8591790;2641708;1218989
8592133;2537484;1152574
8588605;2572953;1190115
8588824;2572953;1174636
8570649;2573118;1122752
8588345;2573125;1181652
8530914;2655918;1143535
8572537;2655922;1272350
8594401;2656646;1210434
8577864;2582757;1184398
8572507;2657371;1254525
8581320;2657376;1218056
8581908;2657403;1174684
8581371;2657410;1174881
8580324;2657593;1259422
8530343;2657596;1175514
8585199;2657779;1174618
8508878;2657810;1177360
8575385;2713833;1098279
8503978;2721515;1235853
8575948;2697930;1256162
8576218;2687031;1241032
8581192;2588990;1119305
8557019;2583583;1106179
8531312;2590246;1146486
8502521;2733695;1252039
8588954;2755832;1231058
8509042;2755842;1189980
8574407;2755985;1214538
8581602;2755950;1204550
8574698;2759800;1192719
8578533;2707501;1231950
8501160;2537650;1152760
8503176;2702697;1234651
8573858;2713960;1231630
8578832;2716000;1148901
8571225;2586711;1216344
8579513;2596185;1118925
8595980;2596702;1117291
8579865;2604477;1185938
8594509;2614528;1136015
8594579;2638056;1107125
8508652;2641650;1224425
8573039;2658008;1216887
8557135;2561827;1185553
8582992;2721519;1115046
8571580;2658050;1177039
8572960;2678873;1201809
8503984;2729770;1239982
8506265;2742899;1239568
8574028;2743040;1229426
8582237;2561300;1132560
8589102;2713435;1175710
8557055;2762243;1173422
8506738;2716000;1230625
8589105;2716011;1176853
8587323;2681560;1228440
8583014;2722081;1116683
8595550;2704821;1113302
8576104;2706019;1239676
8573670;2706025;1257250
8576170;2691459;1256288
8581152;2756002;1215394
8590466;2681587;1241175
8587117;2697950;1109100
8580180;2752219;1184477
8574553;2752245;1181195
8507732;2597167;1187388
8501181;2537975;1152487
8581972;2713967;1275264
8505887;2713962;1098156
8591681;2721525;1259300
8578521;2721525;1255749
8503641;2712902;1225876
8594917;2730163;1279641
8590844;2674337;1247907
8518788;2674360;1221375
8594203;2642608;1236683
8594325;2644666;1163800
8581158;2656150;1207413
8589760;2663485;1211494
8571604;2667255;1175092
8582566;2632774;1169239
8579365;2654101;1137134
8580723;2716023;1111524
8530468;2716040;1086902
8575127;2721620;1114413
8507982;2593221;1198272
8591479;2709821;1152760
8500475;2764340;1217850
8500474;2764366;1219382
8509200;2764414;1204905
8574748;2764376;1190075
8574106;2764649;1257333
8588732;2681620;1222980
8519346;2539079;1181460
8580069;2722382;1078362
8590652;2688626;1234403
8592583;2688632;1283641
8594475;2688633;1165517
8588017;2692651;1237197
8503491;2682221;1291251
8573375;2709741;1268495
8594753;2709799;1268221
8594769;2709830;1269026
8503688;2709856;1266381
8572764;2640647;1224572
8595497;2681620;1217570
8593447;2681625;1224165
8577500;2698672;1208057
8557136;2562449;1185761
8574559;2756129;1204298
8574970;2762255;1133902
8594575;2638140;1106939
8500572;2658511;1263890
8581190;2762721;1172292
8574915;2762736;1196472
8574916;2762775;1196630
8517280;2691462;1285683
8575765;2716070;1084515
8571039;2634300;1119900
8592399;2691464;1207451
8578833;2716175;1150008
8530469;2716200;1086100
8580778;2721625;1115050
8588120;2691466;1209145
8505556;2716302;1087593
8575307;2716325;1091580
8571339;2624362;1155411
8589195;2627439;1215833
8579486;2603230;1126647
8583665;2634185;1126355
8517012;2674414;1153938
8591247;2681690;1250043
8583242;2650660;1224750
8581472;2653936;1176063
8576516;2648152;1164690
8577328;2651300;1222600
8577291;2654521;1213597
8530632;2657487;1239575
8572485;2659317;1260899
8581616;2713977;1266026
8506592;2713987;1276077
8578503;2643019;1130776
8577304;2645700;1220658
8583070;2655392;1182589
8572917;2656090;1187715
8500270;2660075;1178352
8579960;2660084;1192765
8577353;2660100;1251800
8574506;2764699;1165785
8575467;2721649;1103468
8572404;2759510;1192210
8530464;2709773;1097905
8505792;2709816;1097921
8575375;2709822;1098561
8503639;2710056;1226147
8582784;2736632;1191619
8577264;2660449;1226742
8579697;2756628;1217819
8590837;2674690;1249493
8580455;2698350;1261024
8509957;2731350;1173330
8574571;2756875;1206309
8573871;2722050;1223900
8518926;2681889;1248554
8502626;2722070;1124013
8594473;2688635;1165314
8506757;2731355;1240245
8530571;2731363;1176194
8594892;2731370;1278020
8579966;2667950;1200550
8594908;2731389;1278551
8594900;2731398;1277868
8588428;2645856;1250005
8519706;2646119;1244572
8503342;2679590;1259187
8518616;2719960;1260366
8572763;2641710;1224669
8581617;2713997;1265191
8519189;2731274;1271441
8583773;2706163;1254426
8531236;2621938;1091150
8500097;2619454;1248851
8595073;2688597;1252828
8530139;2610412;1113869
8590230;2666497;1259284
8590309;2666670;1257784
8590236;2666692;1259427
8593460;2682000;1224610
8595713;2682093;1255908
8591280;2682096;1252029
8590767;2682294;1256047
8589468;2615986;1269654
8589470;2616551;1270309
8578330;2618974;1250260
8500799;2621087;1256675
8578288;2628434;1248894
8577185;2668117;1211838
8580685;2752534;1260493
8580213;2752762;1260331
8574457;2752912;1254807
8504053;2530805;1176477
8504054;2531039;1177248
8502069;2537434;1154224
8502494;2708956;1262435
8572464;2658087;1259262
8574459;2752949;1255193
8531295;2820318;1206185
8592555;2691793;1283047
8531243;2610445;1113885
8501738;2610470;1109667
8507853;2609770;1148790
8504445;2566897;1124800
8575347;2716661;1099553
8573588;2714000;1236125
8578837;2714000;1154029
8574509;2768500;1153375
8509871;2768624;1189271
8531315;2768722;1191356
8572494;2661484;1269758
8572644;2668120;1242737
8506887;2701188;1272536
8574003;2724268;1242495
8589597;2748268;1256008
8589580;2748296;1256961
8581950;2640939;1265095
8582118;2661518;1215571
8587552;2661522;1240637
8572612;2661528;1248984
8594182;2687211;1235311
8593565;2559785;1203874
8593942;2559786;1142654
8517408;2569280;1206545
8570199;2535782;1172779
8570198;2535925;1172900
8570197;2536367;1172785
8595199;2536836;1195803
8573479;2691808;1286416
8589981;2609547;1262569
8582448;2644438;1131774
8590756;2677383;1254420
8590795;2677657;1249933
8505147;2621504;1261932
8583756;2677596;1233036
8590878;2678016;1254504
8591130;2677941;1249606
8590718;2692131;1235935
8505477;2698398;1121745
8570122;2517064;1153092
8503991;2714022;1234178
8579801;2714037;1227098
8591555;2706287;1114968
8500702;2560232;1120929
8579381;2560650;1129010
8583750;2560797;1125987
8515451;2678581;1249512
8573711;2679223;1246853
8516744;2679227;1226094
8577223;2679240;1205957
8592418;2692219;1209373
8582815;2604699;1243954
8580323;2657031;1258517
8590285;2648262;1247769
8572459;2648969;1258833
8590212;2649020;1248902
8574403;2757087;1215212
8530798;2682554;1208823
8503887;2682558;1237438
8591095;2682644;1247067
8503002;2682655;1249067
8572260;2632363;1266373
8573590;2716747;1238324
8500963;2632584;1257814
8500791;2632646;1265883
8578042;2632742;1247545
8590514;2672935;1251493
8575487;2692330;1117228
8503957;2696060;1284830
8592395;2692332;1207596
8590680;2683654;1242167
8589413;2624124;1257150
8578254;2624171;1252847
8503499;2683481;1247888
8590686;2683484;1242132
8590683;2683487;1242679
8575361;2714076;1099899
8583479;2714078;1091265
8515493;2683787;1246906
8590671;2683701;1241468
8590779;2683703;1239671
8573162;2683746;1237525
8591377;2684384;1248981
8500654;2592525;1253712
8578313;2617953;1264537
8590633;2684676;1252998
8573708;2684550;1270650
8572952;2684555;1201471
8594185;2684557;1252794
8530784;2615635;1266540
8572322;2616035;1244137
8588159;2616088;1264495
8591221;2685557;1246207
8591188;2685596;1251364
8591114;2685864;1248176
8506894;2686025;1265050
8571269;2587341;1143734
8590872;2692671;1232461
8583869;2701041;1250175
8594770;2710488;1268901
8516632;2688576;1234734
8576287;2675825;1259540
8531050;2688568;1165823
8582437;2757227;1225749
8587122;2723825;1076875
8506741;2723900;1266146
8594743;2710189;1268034
8583830;2692668;1270229
8591212;2685817;1244761
8590819;2685820;1237430
8579843;2685840;1257420
8590723;2679139;1259141
8580630;2683850;1264100
8574382;2757238;1232090
8509614;2757240;1224128
8574302;2757303;1260514
8581005;2757308;1232467
8575062;2722508;1179456
8574360;2757404;1226184
8574401;2757421;1215874
8574341;2757422;1226408
8581004;2757427;1232910
8582850;2786428;1193025
8581176;2771211;1204617
8588508;2693047;1225664
8506153;2706518;1279770
8573491;2693783;1281723
8591559;2706568;1115031
8578962;2706614;1115554
8530840;2693793;1203233
8574648;2828277;1165363
8509713;2822913;1190648
8583631;2823035;1203941
8502560;2670479;1244885
8595119;2554841;1146473
8583251;2756703;1231541
8519660;2772478;1171644
8587460;2698761;1150628
8509212;2773627;1170108
8583839;2737832;1268587
8505459;2706838;1115880
8518503;2775686;1167754
8590696;2685884;1256225
8590632;2685885;1253059
8576204;2685890;1243468
8578373;2685916;1283491
8518708;2776150;1199237
8583744;2774825;1198780
8575069;2774973;1199945
8574151;2757025;1253150
8590234;2666545;1259439
8582662;2681761;1259382
8509718;2824101;1204757
8509092;2784046;1183875
8506675;2724330;1253957
8506110;2750771;1264356
8580193;2777436;1198632
8579296;2538449;1181328
8591061;2681626;1243049
8580621;2683000;1263700
8595945;2689027;1165564
8595944;2689034;1165552
8590506;2693119;1258582
8576223;2686308;1241547
8591338;2680619;1252258
8587982;2689078;1237084
8588237;2693797;1207642
8575655;2693824;1142844
8505098;2689088;1206053
8503151;2693840;1249447
8573513;2702994;1252476
8591274;2678207;1249650
8576123;2693889;1227312
8591141;2678223;1248521
8590589;2689185;1250234
8573463;2686350;1287367
8587717;2694330;1270969
8576041;2706931;1235390
8573100;2685925;1196172
8570540;2580329;1193921
8583089;2580338;1227259
8590744;2685951;1254115
8571879;2532882;1201898
8571867;2536445;1202472
8570281;2545196;1189812
8574838;2778525;1178275
8582926;2818417;1186631
8580301;2684992;1256373
8531256;2688495;1279631
8503158;2706940;1238965
8583737;2706945;1279009
8590547;2689228;1249236
8592569;2689232;1284683
8595912;2698875;1261671
8588805;2786519;1156230
8576298;2698890;1267820
8582622;2698904;1219848
8582629;2698907;1221186
8591850;2766820;1253220
8503449;2682989;1245946
8506445;2766870;1257775
8578446;2768125;1250125
8590990;2698926;1261458
8505451;2698940;1109875
8581006;2757570;1233222
8581490;2759308;1262105
8505909;2707131;1110297
8574478;2707135;1227541
8509743;2707195;1164880
8587681;2707203;1243811
8573724;2679530;1241569
8582666;2757684;1171845
8505271;2714083;1146084
8579749;2714097;1227642
8583235;2641715;1218896
8578859;2714123;1145798
8503756;2714124;1209184
8594440;2757705;1190693
8591731;2707210;1232135
8576072;2707212;1236820
8574076;2757711;1257250
8573457;2689250;1283775
8592735;2505990;1122875
8578188;2614383;1264367
8591214;2679534;1247022
8530782;2707246;1196796
8516076;2689254;1204090
8578474;2756220;1250705
8578475;2756320;1250952
8587993;2689257;1238176
8575669;2707252;1094494
8519027;2756361;1260680
8578473;2756362;1250343
8582241;2756375;1251499
8503190;2707267;1238315
8573637;2707275;1252150
8518967;2778859;1198519
8502983;2664189;1257495
8574260;2750927;1257215
8574278;2752248;1262616
8500736;2514480;1147710
8590788;2676205;1250008
8576256;2676942;1256335
8590538;2689266;1251923
8530436;2689284;1153183
8509206;2779589;1181219
8573978;2732139;1253054
8531091;2782316;1182819
8575254;2714135;1086951
8503748;2714147;1229152
8587412;2714156;1257729
8591211;2685952;1248823
8575605;2722643;1077172
8583013;2722659;1117036
8583007;2722676;1117921
8502996;2646235;1249184
8581487;2757867;1260978
8574301;2757894;1260675
8594980;2757900;1190480
8595725;2757909;1190827
8594426;2757932;1191363
8588003;2689375;1237724
8575133;2722767;1114784
8574394;2758186;1221552
8580502;2722736;1213651
8583018;2722736;1118235
8575781;2722739;1079595
8582473;2758123;1206978
8575183;2722748;1118957
8530586;2758410;1176610
8581403;2758458;1253638
8578467;2758473;1250302
8574419;2758782;1220481
8509009;2758800;1190900
8574348;2758984;1231597
8576010;2704776;1240212
8571950;2759081;1191535
8594593;2759086;1249628
8591760;2689480;1213780
8581030;2732425;1240326
8591858;2707420;1232224
8575099;2732441;1175367
8581703;2732448;1275929
8582408;2707433;1096104
8530520;2732491;1202781
8581705;2732700;1277820
8580746;2714170;1097082
8575763;2714175;1104313
8593448;2682215;1226370
8506876;2732735;1255623
8509172;2732755;1181844
8506610;2734277;1271192
8592557;2689798;1285292
8590963;2699122;1262975
8505487;2699372;1121060
8574299;2759249;1260090
8575188;2722970;1120048
8580503;2722970;1214212
8557123;2723063;1213154
8590740;2685932;1253276
8575438;2723165;1105444
8578317;2621335;1261373
8572928;2668326;1203226
8589500;2723456;1078572
8589506;2723462;1078006
8575456;2723597;1104982
8575340;2717132;1098086
8591621;2717136;1096461
8582160;2717141;1273287
8575638;2717280;1081920
8589460;2614681;1267991
8590421;2635979;1243919
8590192;2665481;1258488
8588141;2717579;1157986
8580249;2717470;1264171
8580293;2663748;1245290
8590166;2663860;1256541
8579815;2664437;1255083
8575212;2717748;1132170
8518857;2717665;1133848
8576763;2663522;1270353
8578866;2714200;1148300
8575262;2714215;1090244
8582418;2714245;1099773
8574751;2772095;1204529
8580369;2663530;1244268
8588653;2694150;1181650
8590636;2694157;1246712
8590918;2694164;1263122
8503269;2717670;1201705
8503031;2717692;1260810
8580789;2717693;1112662
8501648;2619453;1130018
8583226;2717781;1273685
8596118;2694292;1168417
8578154;2608837;1265298
8503150;2694723;1249508
8594643;2694745;1236076
8583421;2694750;1279765
8588734;2694753;1235156
8505995;2694845;1152083
8503370;2695192;1253378
8576178;2695290;1260591
8581538;2695050;1244682
8576088;2695064;1235065
8503785;2695115;1244637
8590973;2695165;1261422
8590996;2695565;1260109
8580969;2695568;1279039
8590986;2695570;1261192
8573673;2695929;1262594
8505481;2695935;1124905
8588836;2695865;1227495
8581303;2695898;1151766
8580702;2714273;1096998
8591825;2690649;1246280
8575171;2714318;1114831
8578857;2714331;1145200
8593514;2690650;1190900
8509976;2773100;1202239
8579098;2523920;1176440
8590917;2694215;1262598
8583861;2510211;1154232
8590929;2696332;1261586
8503157;2696338;1249013
8591004;2696340;1260727
8577512;2696355;1228487
8578933;2699754;1111573
8576017;2699815;1240274
8519604;2699852;1263191
8573660;2700033;1259517
8530902;2783227;1145054
8509381;2783297;1145132
8530901;2783301;1145084
8574952;2783330;1150889
8590722;2693390;1240946
8501757;2549150;1148075
8580263;2700079;1262678
8572142;2614389;1253200
8581267;2700250;1229004
8530552;2735558;1188639
8575042;2735560;1175300
8507773;2632562;1142647
8500997;2634220;1259806
8581199;2783500;1196350
8581452;2783510;1196190
8582849;2783520;1196070
8578865;2714337;1147808
8503386;2714350;1235850
8577308;2714350;1096797
8578630;2714357;1257091
8571016;2632049;1142517
8592597;2783540;1187301
8589638;2741987;1252352
8575220;2718033;1135213
8594259;2718040;1099437
8595414;2738770;1250600
8590349;2739213;1248312
8589533;2739405;1252522
8587141;2740631;1267557
8574098;2762416;1257179
8581836;2571142;1254429
